name_user,reason_ban,time_ban
JSV,OO90GMN6DJ,1112047804000
WS6272P,AW1J,1446033378000
4HU009,0981YYT6,1352074274000
19S55GB,YJ,981416905000
I1HG7HDL5G,KC9Q,354378105000
EIPZQ5EXGO,9,907587257000
USHG4C,FDY0E7,204433108000
9G0MN8YOKA,3,638991775000
YKMAP6FJ,QYBKSC,1409574227000
66FRNE,NHHOIEP1Q,780033039000
MIYCYYBH,A5I62BFVOB,478539518000
GIVMH578Y9,U,680940361000
L0ZVAB,ZKZJO,221885978000
Q2A3,OZMYFE,572326866000
SP7UK,SLIVNO,255683174000
68,AQ2SOLNMH,927795117000
UFIPYY,F,793422562000
GDAO8B,EI,677703202000
YH9J,4K4,993146329000
F,K9CT,865183374000
FT0SHI,R78U3ZX2,1162479660000
8H,7YH2SM1RE,377716686000
0ZXGS6,843LWUPM,1311759481000
Q,QSQ2NR,1113638633000
JQDWEU5TO0,97FCK9W,1309445830000
QCALC,154U,1534270441000
YJRCB,YI5FGM7AM,1548183090000
BWFMNRHK,I2QQQUH,642789234000
9H301ZZOI,Q,1844739935000
QUQ0K,SE,1403454409000
6,8TBP,1524147649000
FQIH,XQRK,323743295000
8MID,CAUSEBQ,176663736000
F51BP0Q,YU5P0,132375608000
9E,0A342RX,792303751000
VLYS6FEFHA,QFL9A,193549251000
VJBA853,USH0T,1723177220000
PQ0,VZ,1098366937000
UWZ67,MZGV,844803266000
4O,1QITUC6SJ,439384891000
9,93AVKUHMOV,19829014000
F0NM9M,3KGJX,1285642257000
2YU037,KV22TA,1187529507000
57DZEZT0,D6M6CQ,456083978000
VYFR9JUO,OL9,1602699514000
RUMIJ,3A2Y,1004700111000
8HF8ZYIOH8,WEE,1584311815000
NDK6SPIV,J3K54T6,880636763000
MVX84GZ,G9,1188014788000
2K,IZNKP,826410969000
7PZOXFCVR,CAGI8CVYX,515294191000
W4N,JY,757958645000
V5435K3J,FF,701479305000
CW3A9DJ,P0ERVLY,1407994577000
5H6S4,F0TK3OAWV,244400697000
4FTTWBNE,6RQAS,1237058889000
T9,08GRP0Z,583639952000
T,0RN2,1727436135000
CE,78Y0,273806554000
YMQXRM0,C6,582063984000
CWWLDK,8UN6ZW,602228574000
6W8IPEWQ3M,DFM,1524860224000
NTVFI,PUC,1575305553000
2WPV,ZGTF1MOS,652125223000
114PU43AN,NOLR70Z,1291054736000
JXCIZ1A,PY26,763012203000
0K9B3YP,LAXFE,1497084148000
B4ZS,LA74ZOQN,378765592000
299I6F1,H,976605641000
XFMO,PA0W1M2G,585551529000
TVSI,3FE0SNR,884591958000
GNTUWK7,9MXEP5Q79D,308352239000
2XYXAF,7GDHCJX,1394801683000
US0OVWLOQU,TM,437203804000
BQD55,5F8BVB,980619195000
HL1VOO5T,7GDXRDNHW,984024536000
BZ34,5J360G,7725001000
KMXKGVAJ,IE,659229086000
XZ36,01WTBMI77U,28660560000
1LT,LEZUX9PR,1414573601000
65,B3DLC,1314806046000
D50AKPP,OQ0,1322851323000
Z,9QWNLL3Y,1416627014000
3VI791,L8LAU56J5,400710469000
OUA,Q8CPIED,831052755000
ALW,9MOUR03HT,756769242000
3OT,Q,60584595000
4I3FM0FSNG,N,293264122000
AU8BPMW9,XOSV,1443930556000
9HD15MKTK8,N,1868358843000
M,3SY4O5,1636159969000
